-0.0594925	1.624
-0.038388	1.239
-0.032847	1.113
-0.022172	0.924
0.430056	0.784
0.5064495	0.364
0.49488	0.259
0.466361	0.07
1.712778	0.315
1.0196875	0.14
0.8789035	0.217
2.6381375	0
-0.1458045	2.226
-0.1330525	1.841
-0.1266025	1.715
-0.115454	1.526
-0.177796	1.47
-0.086812	1.05
-0.055127	0.945
-0.0049405	0.756
0.0729255	0.882
0.2188715	0.427
0.212353	0.35
0.1503865	0.161
0.6686675	0.504
0.275475	0
-0.146464	2.072
-0.164521	1.687
-0.1664765	1.561
-0.168284	1.372
-0.2660115	1.897
-0.3692695	1.477
-0.3613305	1.372
-0.350466	1.183
-0.0187695	1.309
0.156381	0.924
0.1520705	0.798
0.203405	0.609
0.1018155	1.12
0.275334	0.7
0.259251	0.595
0.2411885	0.406
0.4332885	0.819
0.340923	0.364
0.2714115	0.287
0.158226	0.098
0.202076	0
-0.136152	2.828
-0.160783	2.443
-0.164282	2.317
-0.168527	2.128
-0.220613	2.121
-0.368853	1.701
-0.3751365	1.596
-0.380649	1.407
-0.1557595	1.512
-0.043813	1.127
-0.0303675	1.001
0.036523	0.812
-0.0871575	1.309
0.0709195	0.889
0.0831555	0.784
0.1127115	0.595
0.150714	0.987
0.170062	0.532
0.122301	0.455
0.0795525	0.266
0.0163115	0
0.5808505	0.406
-0.11158	2.793
-0.1524795	2.408
-0.1579615	2.282
-0.164926	2.093
-0.095162	2.205
-0.3264895	1.785
-0.3501065	1.68
-0.3810935	1.491
0.807408	0.532
0.45098	0.714
0.263938	0.028
0.136481	0.21
0.086873	0.182
