-0.0594925	1.995
-0.038388	1.995
-0.032847	1.995
-0.022172	1.995
0.430056	1.211
0.5064495	1.211
0.49488	1.211
0.466361	1.211
1.712778	0.826
1.0196875	0.826
0.8789035	0.826
2.6381375	0.63
-0.1458045	2.597
-0.1330525	2.597
-0.1266025	2.597
-0.115454	2.597
-0.177796	1.897
-0.086812	1.897
-0.055127	1.897
-0.0049405	1.897
0.0729255	1.393
0.2188715	1.393
0.212353	1.393
0.1503865	1.393
0.6686675	1.134
0.275475	1.134
-0.146464	2.443
-0.164521	2.443
-0.1664765	2.443
-0.168284	2.443
-0.2660115	2.324
-0.3692695	2.324
-0.3613305	2.324
-0.350466	2.324
-0.0187695	1.68
0.156381	1.68
0.1520705	1.68
0.203405	1.68
0.1018155	1.547
0.275334	1.547
0.259251	1.547
0.2411885	1.547
0.4332885	1.33
0.340923	1.33
0.2714115	1.33
0.158226	1.33
0.202076	1.162
-0.136152	3.199
-0.160783	3.199
-0.164282	3.199
-0.168527	3.199
-0.220613	2.548
-0.368853	2.548
-0.3751365	2.548
-0.380649	2.548
-0.1557595	1.883
-0.043813	1.883
-0.0303675	1.883
0.036523	1.883
-0.0871575	1.736
0.0709195	1.736
0.0831555	1.736
0.1127115	1.736
0.150714	1.498
0.170062	1.498
0.122301	1.498
0.0795525	1.498
0.0163115	1.344
0.5808505	0.826
-0.11158	3.164
-0.1524795	3.164
-0.1579615	3.164
-0.164926	3.164
-0.095162	2.632
-0.3264895	2.632
-0.3501065	2.632
-0.3810935	2.632
0.807408	1.162
0.45098	1.344
0.263938	1.162
0.136481	1.344
0.086873	1.344
