-0.0594925	1.246
-0.038388	0.973
-0.032847	0.903
-0.022172	0.756
0.430056	0.616
0.5064495	0.336
0.49488	0.28
0.466361	0.133
1.712778	0.266
1.0196875	0.021
0.8789035	0.042
2.6381375	0
-0.1458045	1.309
-0.1330525	1.036
-0.1266025	0.966
-0.115454	0.819
-0.177796	0.868
-0.086812	0.588
-0.055127	0.532
-0.0049405	0.385
0.0729255	0.553
0.2188715	0.266
0.212353	0.245
0.1503865	0.091
0.6686675	0.294
0.275475	0
-0.146464	1.722
-0.164521	1.449
-0.1664765	1.379
-0.168284	1.232
-0.2660115	1.295
-0.3692695	1.015
-0.3613305	0.959
-0.350466	0.812
-0.0187695	0.791
0.156381	0.518
0.1520705	0.448
0.203405	0.301
0.1018155	0.637
0.275334	0.357
0.259251	0.301
0.2411885	0.154
0.4332885	0.455
0.340923	0.168
0.2714115	0.147
0.158226	0.007
0.202076	0
-0.136152	1.834
-0.160783	1.561
-0.164282	1.491
-0.168527	1.344
-0.220613	1.449
-0.368853	1.169
-0.3751365	1.113
-0.380649	0.966
-0.1557595	0.91
-0.043813	0.637
-0.0303675	0.567
0.036523	0.42
-0.0871575	0.77
0.0709195	0.49
0.0831555	0.434
0.1127115	0.287
0.150714	0.595
0.170062	0.308
0.122301	0.287
0.0795525	0.133
0.0163115	0
0.5808505	0.196
-0.11158	2.058
-0.1524795	1.785
-0.1579615	1.715
-0.164926	1.568
-0.095162	1.687
-0.3264895	1.407
-0.3501065	1.351
-0.3810935	1.204
0.807408	0.273
0.45098	0.413
0.263938	0.021
0.136481	0.119
0.086873	0.14
