-0.0594925	2.87
-0.038388	2.212
-0.032847	2.016
-0.022172	1.68
0.430056	1.4
0.5064495	0.7
0.49488	0.539
0.466361	0.203
1.712778	0.581
1.0196875	0.161
0.8789035	0.259
2.6381375	0
-0.1458045	3.535
-0.1330525	2.877
-0.1266025	2.681
-0.115454	2.345
-0.177796	2.338
-0.086812	1.638
-0.055127	1.477
-0.0049405	1.141
0.0729255	1.435
0.2188715	0.693
0.212353	0.595
0.1503865	0.252
0.6686675	0.798
0.275475	0
-0.146464	3.794
-0.164521	3.136
-0.1664765	2.94
-0.168284	2.604
-0.2660115	3.192
-0.3692695	2.492
-0.3613305	2.331
-0.350466	1.995
-0.0187695	2.1
0.156381	1.442
0.1520705	1.246
0.203405	0.91
0.1018155	1.757
0.275334	1.057
0.259251	0.896
0.2411885	0.56
0.4332885	1.274
0.340923	0.532
0.2714115	0.434
0.158226	0.091
0.202076	0
-0.136152	4.662
-0.160783	4.004
-0.164282	3.808
-0.168527	3.472
-0.220613	3.57
-0.368853	2.87
-0.3751365	2.709
-0.380649	2.373
-0.1557595	2.422
-0.043813	1.764
-0.0303675	1.568
0.036523	1.232
-0.0871575	2.079
0.0709195	1.379
0.0831555	1.218
0.1127115	0.882
0.150714	1.582
0.170062	0.84
0.122301	0.742
0.0795525	0.399
0.0163115	0
0.5808505	0.602
-0.11158	4.851
-0.1524795	4.193
-0.1579615	3.997
-0.164926	3.661
-0.095162	3.892
-0.3264895	3.192
-0.3501065	3.031
-0.3810935	2.695
0.807408	0.805
0.45098	1.127
0.263938	0.007
0.136481	0.329
0.086873	0.322
